name,state,city,tee,rating,slope,women_rating,women_slope,yardage,pars,sis
Queensbury Country Club,NY,Lake George,Forward (W),66.5,106,66.5,106,,4 4 3 4 5 5 4 3 4 3 4 5 4 3 4 4 3 4,17 11 5 13 1 9 15 7 3 14 10 4 2 16 18 6 12 8
Hiland Park Country Club,NY,Queensbury,Blue,72.8,130,,,6797,4 4 3 4 4 3 5 4 5 4 3 4 5 4 3 4 4 5,9 11 7 5 15 17 3 13 1 6 4 10 18 8 12 16 2 14
Hiland Park Country Club,NY,Queensbury,White,71.6,127,,,6402,4 4 3 4 4 3 5 4 5 4 3 4 5 4 3 4 4 5,9 11 7 5 15 17 3 13 1 6 4 10 18 8 12 16 2 14
Hiland Park Country Club,NY,Queensbury,Gold,67.9,115,,,5462,4 4 3 4 4 3 5 4 5 4 3 4 5 4 3 4 4 5,9 11 7 5 15 17 3 13 1 6 4 10 18 8 12 16 2 14
Hiland Park Country Club,NY,Queensbury,Red (W),71.5,122,71.5,122,,4 4 3 4 4 3 5 4 5 4 3 4 5 4 3 4 4 5,9 11 7 5 15 17 3 13 1 6 4 10 18 8 12 16 2 14
Century Country Club,NY,Purchase,Blue,73.3,132,,,6920,4 4 4 3 4 4 3 5 4 4 5 4 3 4 5 4 3 4,3 13 9 15 1 5 17 11 7 10 6 12 18 4 14 2 16 8
Century Country Club,NY,Purchase,White,72.0,129,,,6522,4 4 4 3 4 4 3 5 4 4 5 4 3 4 5 4 3 4,3 13 9 15 1 5 17 11 7 10 6 12 18 4 14 2 16 8
Century Country Club,NY,Purchase,Gold,69.9,128,,,5835,4 4 4 3 4 4 3 5 4 4 5 4 3 4 5 4 3 4,3 13 9 15 1 5 17 11 7 10 6 12 18 4 14 2 16 8
Century Country Club,NY,Purchase,Red (W),72.0,129,72.0,129,,4 4 4 3 4 4 3 5 4 4 5 4 3 4 5 4 3 4,3 13 9 15 1 5 17 11 7 10 6 12 18 4 14 2 16 8
Knollwood Country Club,NY,Elmsford,Blue,72.1,137,,,6552,4 4 3 4 5 4 4 3 5 4 3 4 4 4 4 3 5 4,11 3 17 15 5 1 7 9 13 4 14 18 12 10 8 16 6 2
Knollwood Country Club,NY,Elmsford,White,70.5,133,,,6199,4 4 3 4 5 4 4 3 5 4 3 4 4 4 4 3 5 4,11 3 17 15 5 1 7 9 13 4 14 18 12 10 8 16 6 2
Knollwood Country Club,NY,Elmsford,Gold,67.9,126,,,5671,4 4 3 4 5 4 4 3 5 4 3 4 4 4 4 3 5 4,11 3 17 15 5 1 7 9 13 4 14 18 12 10 8 16 6 2
Knollwood Country Club,NY,Elmsford,Red (W),73.3,137,73.3,137,,4 4 3 4 5 4 4 3 5 4 3 4 4 4 4 3 5 4,11 3 17 15 5 1 7 9 13 4 14 18 12 10 8 16 6 2
Trump National Golf Club Westchester,NY,Briarcliff Manor,Black,77.4,152,,,7291,4 5 4 4 5 3 4 3 4 4 4 5 3 4 3 5 4 4,13 7 1 9 5 17 15 11 3 8 2 6 12 16 18 4 14 10
Trump National Golf Club Westchester,NY,Briarcliff Manor,Blue,74.0,148,,,6755,4 5 4 4 5 3 4 3 4 4 4 5 3 4 3 5 4 4,13 7 1 9 5 17 15 11 3 8 2 6 12 16 18 4 14 10
Trump National Golf Club Westchester,NY,Briarcliff Manor,White,72.0,136,77.3,148,6262,4 5 4 4 5 3 4 3 4 4 4 5 3 4 3 5 4 4,13 7 1 9 5 17 15 11 3 8 2 6 12 16 18 4 14 10
Trump National Golf Club Westchester,NY,Briarcliff Manor,Gold,68.1,131,74.3,136,5717,4 5 4 4 5 3 4 3 4 4 4 5 3 4 3 5 4 4,13 7 1 9 5 17 15 11 3 8 2 6 12 16 18 4 14 10
